"id","Pais","Localidad","Denominación Genérica","Denominación Específica","Código","Naturaleza","Tipo"
25939,"ESPAÑA","COLMENAR DE OREJA","Colegio Público","APIS AURELIA",28002245,"Centro público",0
25940,"ESPAÑA","COLMENAREJO","Colegio Público","SEIS DE DICIEMBRE",28002269,"Centro público",0
25941,"ESPAÑA","COLMENAR VIEJO","Colegio Público","SOLEDAD SAINZ",28002270,"Centro público",0
25942,"ESPAÑA","COLMENAR VIEJO","Colegio Público","VIRGEN DE LOS REMEDIOS",28002282,"Centro público",0
25943,"ESPAÑA","COLMENAR VIEJO","Instituto de Educación Secundaria (IES)","MARQUES DE SANTILLANA",28002312,"Centro público",0
25944,"ESPAÑA","ARGANDA DEL REY","Colegio Público","NTRA. SRA. DE LA MILAGROSA",28001681,"Centro público",0
25945,"ESPAÑA","ARGANDA DEL REY","Instituto de Educación Secundaria (IES)","EL CARRASCAL",28001769,"Centro público",0
25946,"ESPAÑA","MADRID","Colegio Público","JAIME BALMES",28005601,"Centro público",0
25947,"ESPAÑA","MADRID","Colegio Público","JAVIER DE MIGUEL",28005623,"Centro público",0
25948,"ESPAÑA","MADRID","Colegio Público","JOAQUIN DICENTA",28005635,"Centro público",0
25949,"ESPAÑA","MADRID","Colegio Público","JOSE MARIA DE PEREDA",28005660,"Centro público",0
25950,"ESPAÑA","MADRID","Colegio Público","JOVELLANOS",28005684,"Centro público",0
25951,"ESPAÑA","MADRID","Colegio Público","JUAN DE LA CIERVA",28005696,"Centro público",0
25952,"ESPAÑA","MADRID","Colegio Público","JUAN RAMON JIMENEZ",28005714,"Centro público",0
25953,"ESPAÑA","MADRID","Colegio Público","JUAN SEBASTIAN ELCANO",28005726,"Centro público",0
25954,"ESPAÑA","MADRID","Centro Privado con varias Enseñanzas de Régimen General","LOPEZ VICUÑA",28005738,"Centro privado",1
25955,"ESPAÑA","MADRID","Colegio Público","CAPITAN CORTES",28005179,"Centro público",0
25956,"ESPAÑA","MADRID","Colegio Público","CERVANTES",28005210,"Centro público",0
25957,"ESPAÑA","MADRID","Colegio Público","CIUDAD DE LOS ANGELES",28005234,"Centro público",0
25958,"ESPAÑA","MADRID","Colegio Público","CIUDAD PEGASO",28005246,"Centro público",0
25959,"ESPAÑA","MADRID","Colegio Público","CLAUDIO MOYANO",28005258,"Centro público",0
25960,"ESPAÑA","MADRID","Colegio Público","CONDE DE ROMANONES",28005261,"Centro público",0
25961,"ESPAÑA","MADRID","Colegio Público","CRISTOBAL COLON",28005271,"Centro público",0
25962,"ESPAÑA","MADRID","Centro Privado con varias Enseñanzas de Régimen General","DIVINO CORAZON",28005295,"Centro privado",1
25963,"ESPAÑA","MADRID","Colegio Público","EMILIA PARDO BAZAN",28005349,"Centro público",0
25964,"ESPAÑA","MADRID","Colegio Público","FRANCISCO FATOU",28005350,"Centro público",0
25965,"ESPAÑA","MADRID","Colegio Público","FRANCISCO DE QUEVEDO",28005374,"Centro público",0
25966,"ESPAÑA","MADRID","Colegio Público","FRANCISCO RUANO",28005386,"Centro público",0
25967,"ESPAÑA","MADRID","Colegio Público","FRAY JUNIPERO SERRA",28005404,"Centro público",0
25968,"ESPAÑA","MADRID","Colegio Público de Educación Especial","FRAY PEDRO PONCE DE LEON",28005428,"Centro público",0
25969,"ESPAÑA","MADRID","Colegio Público","REINA VICTORIA",28005431,"Centro público",0
25970,"ESPAÑA","MADRID","Colegio Público","GONZALO FERNANDEZ DE CORDOBA",28005441,"Centro público",0
25971,"ESPAÑA","MADRID","Colegio Público","GUSTAVO ADOLFO BECQUER",28005465,"Centro público",0
25972,"ESPAÑA","MADRID","Escuela de Arte","FRANCISCO ALCANTARA",28004436,"Centro público",0
25973,"ESPAÑA","MADRID","Colegio Público","ISAAC ALBENIZ",28004552,"Centro público",0
25974,"ESPAÑA","MADRID","Colegio Público","NICOLAS SALMERON",28004825,"Centro público",0
25975,"ESPAÑA","MADRID","Colegio Público","CIUDAD DE JAEN",28004904,"Centro público",0
25976,"ESPAÑA","MADRID","Colegio Público","VASCO NUÑEZ DE BALBOA",28004941,"Centro público",0
25977,"ESPAÑA","MADRID","Colegio Público","ESCUELAS AGUIRRE",28004965,"Centro público",0
25978,"ESPAÑA","MADRID","Colegio Público","AGUSTINA DIEZ",28004989,"Centro público",0
25979,"ESPAÑA","MADRID","Colegio Público","ALBERTO ALCOCER",28004990,"Centro público",0
25980,"ESPAÑA","MADRID","Colegio Público","ALFONSO X EL SABIO",28005003,"Centro público",0
25981,"ESPAÑA","MADRID","Colegio Público","ANTONIO MACHADO",28005039,"Centro público",0
25982,"ESPAÑA","MADRID","Colegio Público","DE PRACTICAS ASUNCION RINCON",28005076,"Centro público",0
25983,"ESPAÑA","MADRID","Colegio Público","AZORIN",28005091,"Centro público",0
25984,"ESPAÑA","MADRID","Colegio Público","BARCELONA",28005106,"Centro público",0
25985,"ESPAÑA","MADRID","Escuela de Educación Infantil","MANUEL SIUROT",28005121,"Centro público",0
25986,"ESPAÑA","MADRID","Centro Privado con varias Enseñanzas de Régimen General","BEATA MARIA ANA DE JESUS",28005131,"Centro privado",1
25987,"ESPAÑA","MADRID","Colegio Público","BOLIVIA",28005155,"Centro público",0
25988,"ESPAÑA","MADRID","Colegio Público","ESCUELAS BOSQUE",28005167,"Centro público",0
25989,"ESPAÑA","LEGANÉS","Colegio Público","MARQUES DE LEGANES",28003535,"Centro público",0
25990,"ESPAÑA","LEGANÉS","Centro Privado con varias Enseñanzas de Régimen General","LA INMACULADA",28003584,"Centro privado",1
25991,"ESPAÑA","LEGANÉS","Centro Privado con varias Enseñanzas de Régimen General","LICEO SAN PABLO",28003675,"Centro privado",1
25992,"ESPAÑA","LEGANÉS","Centro Privado con varias Enseñanzas de Régimen General","EL SALVADOR",28003742,"Centro privado",1
25993,"ESPAÑA","LEGANÉS","Colegio Público","GONZALO DE BERCEO",28003778,"Centro público",0
25994,"ESPAÑA","LEGANÉS","Colegio Público","VICTOR PRADERA",28003791,"Centro público",0
25995,"ESPAÑA","LEGANÉS","Colegio Público","MIGUEL DE CERVANTES",28003833,"Centro público",0
25996,"ESPAÑA","LEGANÉS","Colegio Público","ORTEGA Y GASSET",28003845,"Centro público",0
25997,"ESPAÑA","LEGANÉS","Colegio Público","ABEN HAZAM",28003857,"Centro público",0
25998,"ESPAÑA","ALCALÁ DE HENARES","Centro Privado con varias Enseñanzas de Régimen General","SAN GABRIEL",28000406,"Centro privado",1
25999,"ESPAÑA","ALCALÁ DE HENARES","Centro Privado con varias Enseñanzas de Régimen General","SAN IGNACIO DE LOYOLA",28000421,"Centro privado",1
26000,"ESPAÑA","ALCALÁ DE HENARES","Centro Privado con varias Enseñanzas de Régimen General","MINERVA",28000431,"Centro privado",1
26001,"ESPAÑA","ALCALÁ DE HENARES","Instituto de Educación Secundaria (IES)","ALONSO DE AVELLANEDA",28000467,"Centro público",0
26002,"ESPAÑA","ALCALÁ DE HENARES","Centro Privado con varias Enseñanzas de Régimen General","CALASANZ",28000479,"Centro privado",1
26003,"ESPAÑA","ALCALÁ DE HENARES","Centro Privado con varias Enseñanzas de Régimen General","LOPE DE VEGA",28000492,"Centro privado",1
26004,"ESPAÑA","ALCALÁ DE HENARES","Instituto de Educación Secundaria (IES)","ANTONIO MACHADO",28000522,"Centro público",0
26005,"ESPAÑA","ALCALÁ DE HENARES","Colegio Público","INFANTA CATALINA",28000558,"Centro público",0
26006,"ESPAÑA","ALCOBENDAS","Colegio Público","FEDERICO GARCIA LORCA",28000595,"Centro público",0
26007,"ESPAÑA","ALCOBENDAS","Colegio Público","ANTONIO MACHADO",28000601,"Centro público",0
26008,"ESPAÑA","ALCOBENDAS","Centro Privado de Educación Infantil","SAN PEDRO APOSTOL",28000625,"Centro privado",2
26009,"ESPAÑA","ALCOBENDAS","Centro Privado de Educación Primaria","SAN ANTONIO",28000649,"Centro privado",2
26010,"ESPAÑA","GETAFE","Colegio Público","SESEÑA Y BENAVENTE",28003286,"Centro público",0
26011,"ESPAÑA","GETAFE","Instituto de Educación Secundaria (IES)","ALARNES",28003304,"Centro público",0
26012,"ESPAÑA","GETAFE","Colegio Público","SAN JOSE DE CALASANZ",28003316,"Centro público",0
26013,"ESPAÑA","GETAFE","Colegio Público","CIUDAD DE MADRID",28003328,"Centro público",0
26014,"ESPAÑA","GRIÑÓN","Colegio Público","GARCILASO DE LA VEGA",28003407,"Centro público",0
26015,"ESPAÑA","GRIÑÓN","Centro Privado con varias Enseñanzas de Régimen General","LA SALLE",28003419,"Centro privado",1
26016,"ESPAÑA","GUADALIX DE LA SIERRA","Colegio Público","ALEJANDRO RUBIO",28003420,"Centro público",0
26017,"ESPAÑA","GUADARRAMA","Centro Privado con varias Enseñanzas de Régimen General","LA INMACULADA",28003444,"Centro privado",1
26018,"ESPAÑA","GUADARRAMA","Colegio Público","VILLA DE GUADARRAMA",28003456,"Centro público",0
26019,"ESPAÑA","HOYO DE MANZANARES","Colegio Público","VIRGEN DE LA ENCINA",28003481,"Centro público",0
26020,"ESPAÑA","HUMANES DE MADRID","Colegio Público","HERMANOS TORA",28003493,"Centro público",0
26021,"ESPAÑA","LEGANÉS","Colegio Público","CALDERON DE LA BARCA",28003501,"Centro público",0
26022,"ESPAÑA","LEGANÉS","Colegio Público","LEPANTO",28003523,"Centro público",0
26023,"ESPAÑA","ESCORIAL (EL)","Colegio Público","FELIPE II",28002695,"Centro público",0
26024,"ESPAÑA","ESCORIAL (EL)","Escuela de Educación Infantil","PADRE GERARDO GIL",28002713,"Centro público",0
26025,"ESPAÑA","ESTREMERA","Colegio Público","CARLOS RUIZ",28002737,"Centro público",0
26026,"ESPAÑA","FUENLABRADA","Colegio Público","SAN ESTEBAN",28002804,"Centro público",0
26027,"ESPAÑA","FUENTE EL SAZ DE JARAMA","Colegio Público","MARTINA GARCIA",28002853,"Centro público",0
26028,"ESPAÑA","FUENTIDUEÑA DE TAJO","Colegio Público","ALARILLA",28002865,"Centro público",0
26029,"ESPAÑA","GALAPAGAR","Colegio Público","CARLOS RUIZ",28002877,"Centro público",0
26030,"ESPAÑA","GALAPAGAR","Colegio Público","SAN GREGORIO",28002890,"Centro público",0
26031,"ESPAÑA","GETAFE","Colegio Público","LA ALHONDIGA",28002944,"Centro público",0
26032,"ESPAÑA","GETAFE","Colegio Público","ORTIZ ECHAGUE",28002956,"Centro público",0
26033,"ESPAÑA","GETAFE","Colegio Público","SANTA MARGARITA MARIA ALACOQUE",28002968,"Centro público",0
26034,"ESPAÑA","GETAFE","Colegio Público","SAGRADO CORAZON",28002981,"Centro público",0
26035,"ESPAÑA","GETAFE","Centro Privado con varias Enseñanzas de Régimen General","LICEO JUAN DE LA CIERVA I",28003021,"Centro privado",1
26036,"ESPAÑA","GETAFE","Centro Privado con varias Enseñanzas de Régimen General","MENGUAL",28003055,"Centro privado",1
26037,"ESPAÑA","GETAFE","Centro Privado con varias Enseñanzas de Régimen General","SANTA TERESA",28003092,"Centro privado",1
26038,"ESPAÑA","GETAFE","Centro Privado con varias Enseñanzas de Régimen General","JESUS NAZARENO",28003110,"Centro privado",1
26039,"ESPAÑA","GETAFE","Centro Privado con varias Enseñanzas de Régimen General","SAN JOSE",28003134,"Centro privado",1
26040,"ESPAÑA","TRES CANTOS","Centro Privado con varias Enseñanzas de Régimen General","INTERNACIONAL PINOSIERRA",28002351,"Centro privado",1
26041,"ESPAÑA","COLLADO MEDIANO","Colegio Público","VIRGEN DE LA PAZ",28002361,"Centro público",0
26042,"ESPAÑA","COLLADO VILLALBA","Colegio Público","CAÑADA REAL",28002385,"Centro público",0
26043,"ESPAÑA","COLLADO VILLALBA","Centro Privado con varias Enseñanzas de Régimen General","SANTISIMA TRINIDAD",28002397,"Centro privado",1
26044,"ESPAÑA","COLLADO VILLALBA","Colegio Público","MIGUEL DELIBES",28002403,"Centro público",0
26045,"ESPAÑA","COLLADO VILLALBA","Instituto de Educación Secundaria (IES)","JAIME FERRAN",28002415,"Centro público",0
26046,"ESPAÑA","COLLADO VILLALBA","Centro Privado de Educación Secundaria","VIRGEN DE LA ALMUDENA",28002427,"Centro privado",2
26047,"ESPAÑA","COSLADA","Colegio Público","SAN PABLO",28002464,"Centro público",0
26048,"ESPAÑA","COSLADA","Centro Privado de Educación Infantil","MAMA JUANITA",28002488,"Centro privado",2
26049,"ESPAÑA","COSLADA","Centro Privado con varias Enseñanzas de Régimen General","VIRGEN DEL HENAR",28002506,"Centro privado",1
26050,"ESPAÑA","COSLADA","Colegio Público","SAN ESTEBAN",28002543,"Centro público",0
26051,"ESPAÑA","COSLADA","Colegio Público","VIRGEN DEL AMOR HERMOSO",28002555,"Centro público",0
26052,"ESPAÑA","COSLADA","Instituto de Educación Secundaria (IES)","MIGUEL CATALAN",28002580,"Centro público",0
26053,"ESPAÑA","CUBAS DE LA SAGRA","Colegio Público","NTRA. SRA. DE LA SOLEDAD",28002609,"Centro público",0
26054,"ESPAÑA","CHINCHÓN","Colegio Público","HERMANOS ORTIZ DE ZARATE",28002646,"Centro público",0
26055,"ESPAÑA","DAGANZO DE ARRIBA","Colegio Público","ANGEL BERZAL FERNANDEZ",28002671,"Centro público",0
26056,"ESPAÑA","CAMARMA DE ESTERUELAS","Colegio Público","FEDERICO GARCIA LORCA",28002038,"Centro público",0
26057,"ESPAÑA","CAMPO REAL","Colegio Público","MIGUEL DELIBES",28002041,"Centro público",0
26058,"ESPAÑA","CASARRUBUELOS","Colegio Público","TOME Y ORGAZ",28002099,"Centro público",0
26059,"ESPAÑA","CENICIENTOS","Colegio Público","SUAREZ SOMONTE",28002105,"Centro público",0
26060,"ESPAÑA","CERCEDILLA","Colegio Público","VIA ROMANA",28002129,"Centro público",0
26061,"ESPAÑA","CERCEDILLA","Centro Privado con varias Enseñanzas de Régimen General","REGINA ASSUMPTA",28002142,"Centro privado",1
26062,"ESPAÑA","AJALVIR","Colegio Público","SAN BLAS",28000029,"Centro público",0
26063,"ESPAÑA","ÁLAMO (EL)","Colegio Público","EL ALAMO",28000042,"Centro público",0
26064,"ESPAÑA","ALCALÁ DE HENARES","Colegio Público","ANTONIO DE NEBRIJA",28000054,"Centro público",0
26065,"ESPAÑA","ALCALÁ DE HENARES","Colegio Público","CARDENAL CISNEROS",28000066,"Centro público",0
26066,"ESPAÑA","ALCALÁ DE HENARES","Colegio Público","CERVANTES",28000078,"Centro público",0
26067,"ESPAÑA","ALCALÁ DE HENARES","Colegio Público","DAOIZ Y VELARDE",28000081,"Centro público",0
26068,"ESPAÑA","ALCALÁ DE HENARES","Colegio Público","REYES CATOLICOS",28000111,"Centro público",0
26069,"ESPAÑA","ALCALÁ DE HENARES","Centro Privado con varias Enseñanzas de Régimen General","SAGRADO CORAZON DE JESUS",28000157,"Centro privado",1
26070,"ESPAÑA","ALCALÁ DE HENARES","Centro Privado con varias Enseñanzas de Régimen General","SAN FRANCISCO DE ASIS",28000170,"Centro privado",1
26071,"ESPAÑA","ALCALÁ DE HENARES","Centro Privado con varias Enseñanzas de Régimen General","SAN FELIPE NERI",28000224,"Centro privado",1
26072,"ESPAÑA","ALCALÁ DE HENARES","Centro Privado con varias Enseñanzas de Régimen General","ESCUELAS PIAS",28000303,"Centro privado",1
26073,"ESPAÑA","ALCALÁ DE HENARES","Colegio Público","EMPERADOR FERNANDO",28000315,"Centro público",0
26074,"ESPAÑA","ALCALÁ DE HENARES","Centro Privado con varias Enseñanzas de Régimen General","SANTA MARIA DE LA PROVIDENCIA",28000327,"Centro privado",1
26075,"ESPAÑA","ARGANDA DEL REY","Colegio Público","SAN JUAN BAUTISTA",28001770,"Centro público",0
26076,"ESPAÑA","ARROYOMOLINOS","Colegio Público","EL TORREON",28001794,"Centro público",0
26077,"ESPAÑA","BECERRIL DE LA SIERRA","Colegio Público","JUAN RAMON JIMENEZ",28001812,"Centro público",0
26078,"ESPAÑA","BELMONTE DE TAJO","Colegio Público","BELMONTE DE TAJO",28001824,"Centro público",0
26079,"ESPAÑA","BOADILLA DEL MONTE","Colegio Público","PRINCIPE DON FELIPE",28001848,"Centro público",0
26080,"ESPAÑA","BOADILLA DEL MONTE","Centro Privado con varias Enseñanzas de Régimen General","VIRGEN DE EUROPA",28001851,"Centro privado",1
26081,"ESPAÑA","BOADILLA DEL MONTE","Centro Privado con varias Enseñanzas de Régimen General","LICEO SERRANO",28001861,"Centro privado",1
26082,"ESPAÑA","BOALO (EL)","Colegio Público","SAN SEBASTIAN",28001873,"Centro público",0
26083,"ESPAÑA","BRUNETE","Colegio Público","BATALLA DE BRUNETE",28001940,"Centro público",0
26084,"ESPAÑA","BUITRAGO DEL LOZOYA","Colegio Público","PEÑALTA",28001952,"Centro público",0
26085,"ESPAÑA","BUITRAGO DEL LOZOYA","Centro Privado de Educación Secundaria","CENTRO DE ESTUDIOS SANTA MARIA DEL CASTILLO",28001976,"Centro privado",2
26086,"ESPAÑA","BUSTARVIEJO","Colegio Público","MONTELINDO",28001991,"Centro público",0
26087,"ESPAÑA","CABRERA (LA)","Colegio Público","PICO DE LA MIEL",28002014,"Centro público",0
26088,"ESPAÑA","CADALSO DE LOS VIDRIOS","Colegio Público","EUGENIO MURO",28002026,"Centro público",0
26089,"ESPAÑA","ALCORCÓN","Colegio Público","PARROCO D. VICTORIANO",28001149,"Centro público",0
26090,"ESPAÑA","BOADILLA DEL MONTE","Centro Privado con varias Enseñanzas de Régimen General","SAN PABLO-CEU",28001231,"Centro privado",1
26091,"ESPAÑA","ALDEA DEL FRESNO","Colegio Público","NTRA. SRA. DE FATIMA",28001241,"Centro público",0
26092,"ESPAÑA","ALGETE","Colegio Público","OBISPO MOSCOSO",28001277,"Centro público",0
26093,"ESPAÑA","ALPEDRETE","Colegio Público","SANTA QUITERIA",28001289,"Centro público",0
26094,"ESPAÑA","ARANJUEZ","Colegio Público","SAN JOSE DE CALASANZ",28001371,"Centro público",0
26095,"ESPAÑA","ARANJUEZ","Centro Privado de Educación Infantil","VIRGEN DEL PUERTO",28001435,"Centro privado",2
26096,"ESPAÑA","ARANJUEZ","Centro Privado con varias Enseñanzas de Régimen General","SAGRADA FAMILIA",28001514,"Centro privado",1
26097,"ESPAÑA","ARANJUEZ","Centro Privado con varias Enseñanzas de Régimen General","SAN PASCUAL",28001538,"Centro privado",1
26098,"ESPAÑA","ARANJUEZ","Colegio Público","VICENTE ALEIXANDRE",28001551,"Centro público",0
26099,"ESPAÑA","ARANJUEZ","Centro Privado con varias Enseñanzas de Régimen General","APOSTOL SANTIAGO",28001563,"Centro privado",1
26100,"ESPAÑA","ARANJUEZ","Centro Privado de Educación Infantil","ARCO IRIS",28001587,"Centro privado",2
26101,"ESPAÑA","ARANJUEZ","Centro Privado con varias Enseñanzas de Régimen General","LOYOLA",28001605,"Centro privado",1
26102,"ESPAÑA","ARANJUEZ","Colegio Público","SAN ISIDRO",28001617,"Centro público",0
26103,"ESPAÑA","ARANJUEZ","Instituto de Educación Secundaria (IES)","DOMENICO SCARLATTI",28001629,"Centro público",0
26104,"ESPAÑA","ARANJUEZ","Colegio Público de Educación Especial","PRINCIPE DE ASTURIAS",28001642,"Centro público",0
26105,"ESPAÑA","TRES CANTOS","Instituto de Educación Secundaria (IES)","JORGE MANRIQUE",28001678,"Centro público",0
26106,"ESPAÑA","ALCOBENDAS","Centro Privado con varias Enseñanzas de Régimen General","JUAN XXIII",28000662,"Centro privado",1
